obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol,zone,observed,standard_deviation
oname:hdslay1_t15_otype:arr_i:39_j:0,1e+30,0.0,hdslay1_t15,39,0,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:1,1e+30,0.0,hdslay1_t15,39,1,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:10,33.80705,0.0,hdslay1_t15,39,10,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:11,33.79121,0.0,hdslay1_t15,39,11,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:12,33.77763,0.0,hdslay1_t15,39,12,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:13,33.76699,0.0,hdslay1_t15,39,13,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:14,33.7583,0.0,hdslay1_t15,39,14,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:15,33.75044,0.0,hdslay1_t15,39,15,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:16,1e+30,0.0,hdslay1_t15,39,16,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:17,1e+30,0.0,hdslay1_t15,39,17,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:18,1e+30,0.0,hdslay1_t15,39,18,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:19,1e+30,0.0,hdslay1_t15,39,19,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:2,1e+30,0.0,hdslay1_t15,39,2,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:3,1e+30,0.0,hdslay1_t15,39,3,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:4,1e+30,0.0,hdslay1_t15,39,4,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:5,33.87091,0.0,hdslay1_t15,39,5,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:6,33.86496,0.0,hdslay1_t15,39,6,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:7,33.8542,0.0,hdslay1_t15,39,7,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:8,33.83999,0.0,hdslay1_t15,39,8,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:39_j:9,33.82382,0.0,hdslay1_t15,39,9,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:0,36.02664,0.0,hdslay1_t15,3,0,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:1,36.00506,0.0,hdslay1_t15,3,1,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:10,35.13177,0.0,hdslay1_t15,3,10,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:11,35.01035,0.0,hdslay1_t15,3,11,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:12,34.88519,0.0,hdslay1_t15,3,12,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:13,34.75532,0.0,hdslay1_t15,3,13,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:14,34.61905,0.0,hdslay1_t15,3,14,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:15,34.47376,0.0,hdslay1_t15,3,15,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:16,34.49722,0.0,hdslay1_t15,3,16,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:17,34.51399,0.0,hdslay1_t15,3,17,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:18,34.52498,0.0,hdslay1_t15,3,18,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:19,34.53047,0.0,hdslay1_t15,3,19,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:2,35.96233,0.0,hdslay1_t15,3,2,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:3,35.89936,0.0,hdslay1_t15,3,3,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:4,35.81811,0.0,hdslay1_t15,3,4,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:5,35.72151,0.0,hdslay1_t15,3,5,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:6,35.61307,0.0,hdslay1_t15,3,6,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:7,35.49672,0.0,hdslay1_t15,3,7,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:8,35.37593,0.0,hdslay1_t15,3,8,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:3_j:9,35.25338,0.0,hdslay1_t15,3,9,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:0,36.04262,0.0,hdslay1_t15,4,0,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:1,36.01993,0.0,hdslay1_t15,4,1,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:10,35.09105,0.0,hdslay1_t15,4,10,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:11,34.96829,0.0,hdslay1_t15,4,11,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:12,34.84371,0.0,hdslay1_t15,4,12,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:13,34.71552,0.0,hdslay1_t15,4,13,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:14,34.58217,0.0,hdslay1_t15,4,14,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:15,34.44154,0.0,hdslay1_t15,4,15,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:16,34.46144,0.0,hdslay1_t15,4,16,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:17,34.47682,0.0,hdslay1_t15,4,17,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:18,34.48774,0.0,hdslay1_t15,4,18,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:19,34.49349,0.0,hdslay1_t15,4,19,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:2,35.97453,0.0,hdslay1_t15,4,2,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:3,35.90673,0.0,hdslay1_t15,4,3,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:4,35.81816,0.0,hdslay1_t15,4,4,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:5,35.71278,0.0,hdslay1_t15,4,5,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:6,35.595,0.0,hdslay1_t15,4,6,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:7,35.46982,0.0,hdslay1_t15,4,7,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:8,35.34238,0.0,hdslay1_t15,4,8,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:4_j:9,35.21549,0.0,hdslay1_t15,4,9,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:0,36.06412,0.0,hdslay1_t15,5,0,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:1,36.04071,0.0,hdslay1_t15,5,1,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:10,35.03754,0.0,hdslay1_t15,5,10,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:11,34.91407,0.0,hdslay1_t15,5,11,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:12,34.79027,0.0,hdslay1_t15,5,12,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:13,34.66419,0.0,hdslay1_t15,5,13,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:14,34.53449,0.0,hdslay1_t15,5,14,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:15,34.39984,0.0,hdslay1_t15,5,15,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:16,34.41476,0.0,hdslay1_t15,5,16,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:17,34.42904,0.0,hdslay1_t15,5,17,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:18,34.44098,0.0,hdslay1_t15,5,18,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:19,34.44779,0.0,hdslay1_t15,5,19,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:2,35.99296,0.0,hdslay1_t15,5,2,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:3,35.91948,0.0,hdslay1_t15,5,3,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:4,35.82043,0.0,hdslay1_t15,5,4,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:5,35.7027,0.0,hdslay1_t15,5,5,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:6,35.57134,0.0,hdslay1_t15,5,6,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:7,35.43223,0.0,hdslay1_t15,5,7,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:8,35.29538,0.0,hdslay1_t15,5,8,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:5_j:9,35.16381,0.0,hdslay1_t15,5,9,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:0,36.09139,0.0,hdslay1_t15,6,0,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:1,36.06855,0.0,hdslay1_t15,6,1,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:10,34.96957,0.0,hdslay1_t15,6,10,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:11,34.84696,0.0,hdslay1_t15,6,11,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:12,34.72462,0.0,hdslay1_t15,6,12,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:13,34.60087,0.0,hdslay1_t15,6,13,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:14,34.47495,0.0,hdslay1_t15,6,14,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:15,34.34637,0.0,hdslay1_t15,6,15,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:16,34.3537,0.0,hdslay1_t15,6,16,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:17,34.3691,0.0,hdslay1_t15,6,17,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:18,34.38507,0.0,hdslay1_t15,6,18,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:19,34.3947,0.0,hdslay1_t15,6,19,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:2,36.02061,0.0,hdslay1_t15,6,2,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:3,35.94228,0.0,hdslay1_t15,6,3,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:4,35.82681,0.0,hdslay1_t15,6,4,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:5,35.6926,0.0,hdslay1_t15,6,5,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:6,35.5425,0.0,hdslay1_t15,6,6,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:7,35.3799,0.0,hdslay1_t15,6,7,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:8,35.23094,0.0,hdslay1_t15,6,8,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:6_j:9,35.09587,0.0,hdslay1_t15,6,9,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:0,36.12322,0.0,hdslay1_t15,7,0,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:1,36.10369,0.0,hdslay1_t15,7,1,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:10,34.8863,0.0,hdslay1_t15,7,10,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:11,34.76699,0.0,hdslay1_t15,7,11,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:12,34.64679,0.0,hdslay1_t15,7,12,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:13,34.52518,0.0,hdslay1_t15,7,13,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:14,34.40243,0.0,hdslay1_t15,7,14,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:15,34.2774,0.0,hdslay1_t15,7,15,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:16,34.27002,0.0,hdslay1_t15,7,16,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:17,34.29444,0.0,hdslay1_t15,7,17,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:18,34.32152,0.0,hdslay1_t15,7,18,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:19,34.33726,0.0,hdslay1_t15,7,19,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:2,36.06174,0.0,hdslay1_t15,7,2,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:3,35.98679,0.0,hdslay1_t15,7,3,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:4,35.83755,0.0,hdslay1_t15,7,4,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:5,35.68536,0.0,hdslay1_t15,7,5,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:6,35.51377,0.0,hdslay1_t15,7,6,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:7,35.30236,0.0,hdslay1_t15,7,7,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:8,35.14119,0.0,hdslay1_t15,7,8,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:7_j:9,35.00818,0.0,hdslay1_t15,7,9,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:0,36.15539,0.0,hdslay1_t15,8,0,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:1,36.14259,0.0,hdslay1_t15,8,1,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:10,34.78917,0.0,hdslay1_t15,8,10,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:11,34.67587,0.0,hdslay1_t15,8,11,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:12,34.55752,0.0,hdslay1_t15,8,12,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:13,34.43698,0.0,hdslay1_t15,8,13,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:14,34.31744,0.0,hdslay1_t15,8,14,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:15,34.18873,0.0,hdslay1_t15,8,15,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:16,34.14034,0.0,hdslay1_t15,8,16,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:17,34.20326,0.0,hdslay1_t15,8,17,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:18,34.25548,0.0,hdslay1_t15,8,18,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:19,34.28172,0.0,hdslay1_t15,8,19,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:2,36.11854,0.0,hdslay1_t15,8,2,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:3,36.09075,0.0,hdslay1_t15,8,3,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:4,1e+30,0.0,hdslay1_t15,8,4,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:5,1e+30,0.0,hdslay1_t15,8,5,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:6,1e+30,0.0,hdslay1_t15,8,6,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:7,35.16408,0.0,hdslay1_t15,8,7,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:8,35.01248,0.0,hdslay1_t15,8,8,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:8_j:9,34.89856,0.0,hdslay1_t15,8,9,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:0,36.18002,0.0,hdslay1_t15,9,0,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:1,36.17276,0.0,hdslay1_t15,9,1,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:10,34.68491,0.0,hdslay1_t15,9,10,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:11,34.5783,0.0,hdslay1_t15,9,11,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:12,34.45824,0.0,hdslay1_t15,9,12,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:13,34.33459,0.0,hdslay1_t15,9,13,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:14,34.22733,0.0,hdslay1_t15,9,14,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:15,34.08827,0.0,hdslay1_t15,9,15,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:16,33.88457,0.0,hdslay1_t15,9,16,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:17,34.10902,0.0,hdslay1_t15,9,17,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:18,34.20169,0.0,hdslay1_t15,9,18,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:19,34.23857,0.0,hdslay1_t15,9,19,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:2,36.16026,0.0,hdslay1_t15,9,2,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:3,36.14868,0.0,hdslay1_t15,9,3,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:4,1e+30,0.0,hdslay1_t15,9,4,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:5,1e+30,0.0,hdslay1_t15,9,5,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:6,1e+30,0.0,hdslay1_t15,9,6,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:7,1e+30,0.0,hdslay1_t15,9,7,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:8,34.83578,0.0,hdslay1_t15,9,8,hdslay1,arr,,,,,,
oname:hdslay1_t15_otype:arr_i:9_j:9,34.77367,0.0,hdslay1_t15,9,9,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:0,35.88451,0.0,hdslay1_t14,0,0,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:1,35.86449,0.0,hdslay1_t14,0,1,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:10,35.06239,0.0,hdslay1_t14,0,10,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:11,34.94451,0.0,hdslay1_t14,0,11,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:12,34.82408,0.0,hdslay1_t14,0,12,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:13,34.69996,0.0,hdslay1_t14,0,13,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:14,34.57109,0.0,hdslay1_t14,0,14,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:15,34.43629,0.0,hdslay1_t14,0,15,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:16,34.4487,0.0,hdslay1_t14,0,16,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:17,34.45714,0.0,hdslay1_t14,0,17,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:18,34.46232,0.0,hdslay1_t14,0,18,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:19,34.46477,0.0,hdslay1_t14,0,19,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:2,35.82522,0.0,hdslay1_t14,0,2,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:3,35.768,0.0,hdslay1_t14,0,3,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:4,35.6948,0.0,hdslay1_t14,0,4,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:5,35.60798,0.0,hdslay1_t14,0,5,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:6,35.51018,0.0,hdslay1_t14,0,6,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:7,35.40439,0.0,hdslay1_t14,0,7,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:8,35.29312,0.0,hdslay1_t14,0,8,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:0_j:9,35.17864,0.0,hdslay1_t14,0,9,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:0,36.1126,0.0,hdslay1_t14,10,0,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:1,36.10861,0.0,hdslay1_t14,10,1,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:10,34.45537,0.0,hdslay1_t14,10,10,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:11,34.35478,0.0,hdslay1_t14,10,11,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:12,34.22821,0.0,hdslay1_t14,10,12,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:13,34.08816,0.0,hdslay1_t14,10,13,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:14,34.0506,0.0,hdslay1_t14,10,14,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:15,33.99756,0.0,hdslay1_t14,10,15,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:16,33.95598,0.0,hdslay1_t14,10,16,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:17,34.02024,0.0,hdslay1_t14,10,17,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:18,34.07185,0.0,hdslay1_t14,10,18,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:19,34.09739,0.0,hdslay1_t14,10,19,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:2,36.10203,0.0,hdslay1_t14,10,2,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:3,36.09629,0.0,hdslay1_t14,10,3,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:4,1e+30,0.0,hdslay1_t14,10,4,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:5,1e+30,0.0,hdslay1_t14,10,5,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:6,1e+30,0.0,hdslay1_t14,10,6,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:7,1e+30,0.0,hdslay1_t14,10,7,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:8,34.57205,0.0,hdslay1_t14,10,8,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:10_j:9,34.52932,0.0,hdslay1_t14,10,9,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:0,36.11199,0.0,hdslay1_t14,11,0,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:1,36.10981,0.0,hdslay1_t14,11,1,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:10,34.37575,0.0,hdslay1_t14,11,10,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:11,34.2767,0.0,hdslay1_t14,11,11,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:12,34.12459,0.0,hdslay1_t14,11,12,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:13,33.84282,0.0,hdslay1_t14,11,13,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:14,33.98127,0.0,hdslay1_t14,11,14,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:15,33.99728,0.0,hdslay1_t14,11,15,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:16,34.01194,0.0,hdslay1_t14,11,16,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:17,34.04504,0.0,hdslay1_t14,11,17,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:18,34.07535,0.0,hdslay1_t14,11,18,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:19,34.09212,0.0,hdslay1_t14,11,19,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:2,36.10632,0.0,hdslay1_t14,11,2,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:3,36.10338,0.0,hdslay1_t14,11,3,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:4,1e+30,0.0,hdslay1_t14,11,4,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:5,1e+30,0.0,hdslay1_t14,11,5,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:6,1e+30,0.0,hdslay1_t14,11,6,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:7,1e+30,0.0,hdslay1_t14,11,7,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:8,34.47542,0.0,hdslay1_t14,11,8,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:11_j:9,34.44112,0.0,hdslay1_t14,11,9,hdslay1,arr,,,,,,
oname:hdslay1_t14_otype:arr_i:12_j:0,36.09045,0.0,hdslay1_t14,12,0,hdslay1,arr,,,,,,
